"SCR.title"	"journal"	"PMID"	"Public_ss"	"ds_count"	"year"	"is_research_article"	"relative_citation_ratio"	"nih_percentile"	"citation_count"	"citations_per_year"	"expected_citations_per_year"	"field_citation_rate"	"SJR"	"SJR_Best_Quartile"	"H_index"	"Publisher"
"Science advances"	"Sci Adv"	27386562	"Y"	1	2016	"Yes"	2.62	82.2	65	10.8333333333333	4.13497754146535	9.36159679663509	4.586	"Q1"	178	"American Association for the Advancement of Science"
"Science advances"	"Sci Adv"	31453325	"Y"	13	2019	"Yes"	3.37	87.6	46	15.3333333333333	4.54878034102123	9.1709390597455	4.586	"Q1"	178	"American Association for the Advancement of Science"
"Science advances"	"Sci Adv"	31840077	"N"	0	2019	"Yes"	3.14	86.2	37	12.3333333333333	3.92572112780194	7.86903433498063	4.586	"Q1"	178	"American Association for the Advancement of Science"
"Science advances"	"Sci Adv"	31998841	"N"	0	2020	"Yes"	3.72	89.3	23	11.5	3.08819517735683	6.84455112692824	4.586	"Q1"	178	"American Association for the Advancement of Science"
"Science advances"	"Sci Adv"	32128391	"N"	0	2020	"Yes"	5.41	94.2	39	19.5	3.60675788414948	7.9938725769405	4.586	"Q1"	178	"American Association for the Advancement of Science"
"Science advances"	"Sci Adv"	32671202	"N"	0	2020	"Yes"	0.77	40.6	7	3.5	4.55347991755084	10.0921490745261	4.586	"Q1"	178	"American Association for the Advancement of Science"
"Science advances"	"Sci Adv"	33087363	"N"	0	2020	"Yes"	0.51	27.4	4	2	3.94921047141109	8.75287066723191	4.586	"Q1"	178	"American Association for the Advancement of Science"
"Science advances"	"Sci Adv"	33547071	"N"	0	2021	"Yes"	2.31	NA	7	7	3.03288652620864	8.13551778433387	4.586	"Q1"	178	"American Association for the Advancement of Science"
"Science advances"	"Sci Adv"	33692100	"N"	0	2021	"Yes"	2.85	NA	9	9	3.16014689562817	8.77120457988453	4.586	"Q1"	178	"American Association for the Advancement of Science"
"Science advances"	"Sci Adv"	33731350	"N"	0	2021	"Yes"	1.89	NA	6	6	3.18292054218421	8.88496274724054	4.586	"Q1"	178	"American Association for the Advancement of Science"
"Science advances"	"Sci Adv"	34910505	"Y"	3	2021	"Yes"	NA	NA	0	0	NA	NA	4.586	"Q1"	178	"American Association for the Advancement of Science"
"Scientific Reports"	"Sci Rep"	24166486	"N"	0	2013	"Yes"	1.08	53.2	32	3.55555555555556	3.28360168608848	7.61779905887721	1.005	"Q1"	242	"Nature Publishing Group"
"Scientific Reports"	"Sci Rep"	24938310	"N"	0	2014	"Yes"	0.62	33.3	15	1.875	3.03278181745007	6.59426235436611	1.005	"Q1"	242	"Nature Publishing Group"
"Scientific Reports"	"Sci Rep"	25483131	"N"	0	2014	"Yes"	0.69	36.9	19	2.375	3.44807972476012	7.80839492742755	1.005	"Q1"	242	"Nature Publishing Group"
"Scientific Reports"	"Sci Rep"	25990418	"N"	0	2015	"Yes"	3.3	87.2	91	13	3.9346400345437	8.95748542699447	1.005	"Q1"	242	"Nature Publishing Group"
"Scientific Reports"	"Sci Rep"	26039976	"N"	0	2015	"Yes"	0.59	31.8	17	2.42857142857143	4.12746615801736	9.49589078361347	1.005	"Q1"	242	"Nature Publishing Group"
"Scientific Reports"	"Sci Rep"	26067905	"N"	0	2015	"Yes"	0.48	25.7	11	1.57142857142857	3.30658263162107	7.20383574558109	1.005	"Q1"	242	"Nature Publishing Group"
"Scientific Reports"	"Sci Rep"	26100964	"N"	0	2015	"Yes"	0.72	38.2	18	2.57142857142857	3.58725064710438	7.98751152687884	1.005	"Q1"	242	"Nature Publishing Group"
"Scientific Reports"	"Sci Rep"	26190474	"N"	0	2015	"Yes"	0.53	28.5	8	1.14285714285714	2.167555356954	4.02346591306895	1.005	"Q1"	242	"Nature Publishing Group"
"Scientific Reports"	"Sci Rep"	26242244	"N"	0	2015	"Yes"	0.13	6.1	3	0.428571428571429	3.37238200364032	7.38755947408392	1.005	"Q1"	242	"Nature Publishing Group"
"Scientific Reports"	"Sci Rep"	26299439	"N"	0	2015	"Yes"	0.35	18.4	9	1.28571428571429	3.69536696656409	8.28939181408481	1.005	"Q1"	242	"Nature Publishing Group"
"Scientific Reports"	"Sci Rep"	26434682	"N"	0	2015	"Yes"	1.03	51.3	22	3.14285714285714	3.05864373846027	6.51154558392052	1.005	"Q1"	242	"Nature Publishing Group"
"Scientific Reports"	"Sci Rep"	26621817	"N"	0	2015	"Yes"	0.69	36.8	21	3	4.36830667817938	10.1683610060616	1.005	"Q1"	242	"Nature Publishing Group"
"Scientific Reports"	"Sci Rep"	26685716	"N"	0	2015	"Yes"	0.06	3	1	0.142857142857143	2.41267076003216	4.7078723805626	1.005	"Q1"	242	"Nature Publishing Group"
"Scientific Reports"	"Sci Rep"	26752167	"N"	0	2016	"Yes"	1.08	53.3	22	3.66666666666667	3.38226924617369	7.29452677892002	1.005	"Q1"	242	"Nature Publishing Group"
"Scientific Reports"	"Sci Rep"	26780889	"N"	0	2016	"Yes"	2.14	76.9	48	8	3.7310448238128	8.25232616011283	1.005	"Q1"	242	"Nature Publishing Group"
"Scientific Reports"	"Sci Rep"	26785701	"N"	0	2016	"Yes"	1.91	73.3	43	7.16666666666667	3.75634559857303	8.32180655943748	1.005	"Q1"	242	"Nature Publishing Group"
"Scientific Reports"	"Sci Rep"	26833182	"N"	0	2016	"Yes"	1.64	68.4	32	5.33333333333333	3.24240527205925	6.91043558548046	1.005	"Q1"	242	"Nature Publishing Group"
"Scientific Reports"	"Sci Rep"	26902266	"N"	0	2016	"Yes"	1.13	54.9	21	3.5	3.09634943886343	6.50934045261163	1.005	"Q1"	242	"Nature Publishing Group"
"Scientific Reports"	"Sci Rep"	26912274	"N"	0	2016	"Yes"	4.16	91	92	15.3333333333333	3.68694262405671	8.13121372465633	1.005	"Q1"	242	"Nature Publishing Group"
"Scientific Reports"	"Sci Rep"	27480026	"N"	0	2016	"Yes"	0.43	23.4	10	1.66666666666667	3.84073784367763	8.55356258056088	1.005	"Q1"	242	"Nature Publishing Group"
"Scientific Reports"	"Sci Rep"	27545300	"N"	0	2016	"Yes"	0.37	20	6	1	2.67262673955869	5.34572302865492	1.005	"Q1"	242	"Nature Publishing Group"
"Scientific Reports"	"Sci Rep"	27561104	"N"	0	2016	"Yes"	1.16	55.9	18	3	2.57967741582896	5.09046775718994	1.005	"Q1"	242	"Nature Publishing Group"
"Scientific Reports"	"Sci Rep"	27623749	"N"	0	2016	"Yes"	0.5	27.2	8	1.33333333333333	2.64817166793868	5.27856507962873	1.005	"Q1"	242	"Nature Publishing Group"
"Scientific Reports"	"Sci Rep"	27632927	"N"	0	2016	"Yes"	0.95	48.3	15	2.5	2.63776161480357	5.24997723377529	1.005	"Q1"	242	"Nature Publishing Group"
"Scientific Reports"	"Sci Rep"	27665939	"N"	0	2016	"Yes"	0.16	7.9	3	0.5	3.08635981186656	6.4819071712428	1.005	"Q1"	242	"Nature Publishing Group"
"Scientific Reports"	"Sci Rep"	27670397	"N"	0	2016	"Yes"	0.28	14.4	7	1.16666666666667	4.18452245428259	9.49765588414008	1.005	"Q1"	242	"Nature Publishing Group"
"Scientific Reports"	"Sci Rep"	27824142	"N"	0	2016	"Yes"	0.55	29.9	12	2	3.61562994878392	7.93537651406426	1.005	"Q1"	242	"Nature Publishing Group"
"Scientific Reports"	"Sci Rep"	28008999	"N"	0	2016	"Yes"	1	50.3	24	4	3.99454769646842	8.97595162173629	1.005	"Q1"	242	"Nature Publishing Group"
"Scientific Reports"	"Sci Rep"	28045058	"N"	0	2017	"Yes"	0.98	49.6	14	2.8	2.85304033860079	5.49969755859802	1.005	"Q1"	242	"Nature Publishing Group"
"Scientific Reports"	"Sci Rep"	28059113	"N"	0	2017	"Yes"	0.34	17.9	4	0.8	2.36686390229147	4.34844624294276	1.005	"Q1"	242	"Nature Publishing Group"
"Scientific Reports"	"Sci Rep"	28112199	"N"	0	2017	"Yes"	0.87	45.3	25	5	5.71906922946386	12.2863685794304	1.005	"Q1"	242	"Nature Publishing Group"
"Scientific Reports"	"Sci Rep"	28120872	"N"	0	2017	"Yes"	0.66	35.7	11	2.2	3.30852682845445	6.57827599544677	1.005	"Q1"	242	"Nature Publishing Group"
"Scientific Reports"	"Sci Rep"	28139761	"N"	0	2017	"Yes"	1.08	53.2	19	3.8	3.51233202539956	7.06088062947959	1.005	"Q1"	242	"Nature Publishing Group"
"Scientific Reports"	"Sci Rep"	28155865	"N"	0	2017	"Yes"	0.69	37	12	2.4	3.46885791266035	6.95793522581523	1.005	"Q1"	242	"Nature Publishing Group"
"Scientific Reports"	"Sci Rep"	28300201	"N"	0	2017	"Yes"	1.05	52	20	4	3.81850651476469	7.78589269789135	1.005	"Q1"	242	"Nature Publishing Group"
"Scientific Reports"	"Sci Rep"	28322352	"N"	0	2017	"Yes"	0.19	9.6	4	0.8	4.13730375888678	8.54079507347524	1.005	"Q1"	242	"Nature Publishing Group"
"Scientific Reports"	"Sci Rep"	28374850	"N"	0	2017	"Yes"	2.1	76.3	29	5.8	2.7576774125846	5.2738809911101	1.005	"Q1"	242	"Nature Publishing Group"
"Scientific Reports"	"Sci Rep"	28452372	"Y"	2	2017	"Yes"	3.21	86.7	67	13.4	4.17217799889662	8.62337623474786	1.005	"Q1"	242	"Nature Publishing Group"
"Scientific Reports"	"Sci Rep"	28588231	"N"	0	2017	"Yes"	0.83	43.2	15	3	3.62930736489056	7.33787474813851	1.005	"Q1"	242	"Nature Publishing Group"
"Scientific Reports"	"Sci Rep"	28630421	"N"	0	2017	"Yes"	1.16	56	17	3.4	2.92011042691208	5.65851752937989	1.005	"Q1"	242	"Nature Publishing Group"
"Scientific Reports"	"Sci Rep"	28680059	"N"	0	2017	"Yes"	0.29	15.2	7	1.4	4.81020474545835	10.1342045607326	1.005	"Q1"	242	"Nature Publishing Group"
"Scientific Reports"	"Sci Rep"	28698626	"N"	0	2017	"Yes"	2.03	75.2	32	6.4	3.1555502725928	6.21603206907089	1.005	"Q1"	242	"Nature Publishing Group"
"Scientific Reports"	"Sci Rep"	28706201	"N"	0	2017	"Yes"	0.6	32.3	12	2.4	4.01732255226621	8.25668315101269	1.005	"Q1"	242	"Nature Publishing Group"
"Scientific Reports"	"Sci Rep"	28744025	"N"	0	2017	"Yes"	0.27	13.7	5	1	3.75181569986688	7.62797083525221	1.005	"Q1"	242	"Nature Publishing Group"
"Scientific Reports"	"Sci Rep"	28775256	"N"	0	2017	"Yes"	0.25	12.7	4	0.8	3.23088468534787	6.3944217139018	1.005	"Q1"	242	"Nature Publishing Group"
"Scientific Reports"	"Sci Rep"	28835685	"N"	0	2017	"Yes"	1.36	61.8	17	3.4	2.49858677068977	4.66036207065464	1.005	"Q1"	242	"Nature Publishing Group"
"Scientific Reports"	"Sci Rep"	28839172	"N"	0	2017	"Yes"	0.92	47.2	11	2.2	2.38491326077683	4.39118658605923	1.005	"Q1"	242	"Nature Publishing Group"
"Scientific Reports"	"Sci Rep"	28871152	"N"	0	2017	"Yes"	0.65	34.8	11	2.2	3.40491539288108	6.80652124413192	1.005	"Q1"	242	"Nature Publishing Group"
"Scientific Reports"	"Sci Rep"	28887542	"Y"	20	2017	"Yes"	1.83	72	40	8	4.37499018116538	9.10362943961373	1.005	"Q1"	242	"Nature Publishing Group"
"Scientific Reports"	"Sci Rep"	28924203	"N"	0	2017	"Yes"	0.35	18.6	5	1	2.847452833007	5.48646651183047	1.005	"Q1"	242	"Nature Publishing Group"
"Scientific Reports"	"Sci Rep"	29097723	"N"	0	2017	"Yes"	0.34	17.8	6	1.2	3.56610239606031	7.1882072651273	1.005	"Q1"	242	"Nature Publishing Group"
"Scientific Reports"	"Sci Rep"	29118346	"N"	0	2017	"Yes"	1.43	63.6	17	3.4	2.3767945187033	4.37196164672533	1.005	"Q1"	242	"Nature Publishing Group"
"Scientific Reports"	"Sci Rep"	29123153	"N"	0	2017	"Yes"	0.49	26.6	9	1.8	3.66257967189445	7.41666257978228	1.005	"Q1"	242	"Nature Publishing Group"
"Scientific Reports"	"Sci Rep"	29147026	"N"	0	2017	"Yes"	0.37	19.6	8	1.6	4.34672068657392	9.03668811870484	1.005	"Q1"	242	"Nature Publishing Group"
"Scientific Reports"	"Sci Rep"	29158487	"N"	0	2017	"Yes"	0.56	30.2	8	1.6	2.87142272419803	5.54322649999294	1.005	"Q1"	242	"Nature Publishing Group"
"Scientific Reports"	"Sci Rep"	29170429	"N"	0	2017	"Yes"	1.04	51.7	22	4.4	4.23091608387053	8.76246626987713	1.005	"Q1"	242	"Nature Publishing Group"
"Scientific Reports"	"Sci Rep"	29213071	"N"	0	2017	"Yes"	0.45	24.5	10	2	4.39906355424142	9.16063446979669	1.005	"Q1"	242	"Nature Publishing Group"
"Scientific Reports"	"Sci Rep"	29217827	"N"	0	2017	"Yes"	1.27	59.3	21	4.2	3.30076818805163	6.55990376613997	1.005	"Q1"	242	"Nature Publishing Group"
"Scientific Reports"	"Sci Rep"	29263402	"N"	0	2017	"Yes"	0.62	33.2	12	2.4	3.89528093510825	7.96769223778711	1.005	"Q1"	242	"Nature Publishing Group"
"Scientific Reports"	"Sci Rep"	29317701	"N"	0	2018	"Yes"	1.57	66.8	20	5	3.18638927377041	6.23986170253184	1.005	"Q1"	242	"Nature Publishing Group"
"Scientific Reports"	"Sci Rep"	29330379	"N"	0	2018	"Yes"	1	50.1	18	4.5	4.51885356139341	9.16679879189383	1.005	"Q1"	242	"Nature Publishing Group"
"Scientific Reports"	"Sci Rep"	29367611	"N"	0	2018	"Yes"	0.15	7.4	2	0.5	3.27756250075483	6.4401359628601	1.005	"Q1"	242	"Nature Publishing Group"
"Scientific Reports"	"Sci Rep"	29367735	"N"	0	2018	"Yes"	1.56	66.5	21	5.25	3.37464175659565	6.65338361022111	1.005	"Q1"	242	"Nature Publishing Group"
"Scientific Reports"	"Sci Rep"	29382897	"N"	0	2018	"Yes"	0.77	40.5	9	2.25	2.93693569457086	5.69190335211649	1.005	"Q1"	242	"Nature Publishing Group"
"Scientific Reports"	"Sci Rep"	29449654	"N"	0	2018	"Yes"	1.53	66	22	5.5	3.58541078136157	7.11636613185893	1.005	"Q1"	242	"Nature Publishing Group"
"Scientific Reports"	"Sci Rep"	29453348	"N"	0	2018	"Yes"	1.84	72.3	25	6.25	3.38857068875241	6.68398038382586	1.005	"Q1"	242	"Nature Publishing Group"
"Scientific Reports"	"Sci Rep"	29472613	"N"	0	2018	"Yes"	1.34	61.3	15	3.75	2.7883483291425	5.36551121168721	1.005	"Q1"	242	"Nature Publishing Group"
"Scientific Reports"	"Sci Rep"	29531279	"N"	0	2018	"Yes"	0.7	37.4	8	2	2.86149625422954	5.52619047111343	1.005	"Q1"	242	"Nature Publishing Group"
"Scientific Reports"	"Sci Rep"	29572449	"N"	0	2018	"Yes"	0.57	30.6	9	2.25	3.9778306669519	7.97836921022023	1.005	"Q1"	242	"Nature Publishing Group"
"Scientific Reports"	"Sci Rep"	29618737	"N"	0	2018	"Yes"	0.06	2.9	1	0.25	4.42526514567294	8.96121924454587	1.005	"Q1"	242	"Nature Publishing Group"
"Scientific Reports"	"Sci Rep"	29632305	"N"	0	2018	"Yes"	1.12	54.3	14	3.5	3.13847871785482	6.13461972015088	1.005	"Q1"	242	"Nature Publishing Group"
"Scientific Reports"	"Sci Rep"	29691431	"N"	0	2018	"Yes"	2.66	82.6	39	9.75	3.65872078548099	7.2774014196873	1.005	"Q1"	242	"Nature Publishing Group"
"Scientific Reports"	"Sci Rep"	29743610	"N"	0	2018	"Yes"	1.61	67.8	28	7	4.34043253554152	8.77487300225822	1.005	"Q1"	242	"Nature Publishing Group"
"Scientific Reports"	"Sci Rep"	29769613	"N"	0	2018	"Yes"	0.7	37.4	8	2	2.86030017139393	5.52356311423338	1.005	"Q1"	242	"Nature Publishing Group"
"Scientific Reports"	"Sci Rep"	29784950	"N"	0	2018	"Yes"	1.14	55.2	23	5.75	5.03927541783321	10.3099754217498	1.005	"Q1"	242	"Nature Publishing Group"
"Scientific Reports"	"Sci Rep"	29855537	"Y"	22	2018	"Yes"	0.3	15.7	6	1.5	4.98337560903367	10.1871839704641	1.005	"Q1"	242	"Nature Publishing Group"
"Scientific Reports"	"Sci Rep"	29855589	"N"	0	2018	"Yes"	0.32	16.6	4	1	3.16962142131501	6.20302885851753	1.005	"Q1"	242	"Nature Publishing Group"
"Scientific Reports"	"Sci Rep"	29884837	"N"	0	2018	"Yes"	0.5	26.9	7	1.75	3.52699840898146	6.98805549660583	1.005	"Q1"	242	"Nature Publishing Group"
"Scientific Reports"	"Sci Rep"	29895819	"Y"	7	2018	"Yes"	1.57	66.8	24	6	3.82179911048522	7.63562490256758	1.005	"Q1"	242	"Nature Publishing Group"
"Scientific Reports"	"Sci Rep"	29967481	"N"	0	2018	"Yes"	0.68	36.6	11	2.75	4.02533919337481	8.0827280807279	1.005	"Q1"	242	"Nature Publishing Group"
"Scientific Reports"	"Sci Rep"	30120336	"N"	0	2018	"Yes"	0.28	14.8	4	1	3.51958232110822	6.97176506176582	1.005	"Q1"	242	"Nature Publishing Group"
"Scientific Reports"	"Sci Rep"	30181573	"N"	0	2018	"Yes"	0.56	30.3	7	1.75	3.12685725580538	6.10909161510441	1.005	"Q1"	242	"Nature Publishing Group"
"Scientific Reports"	"Sci Rep"	30185882	"N"	0	2018	"Yes"	0.93	47.7	14	3.5	3.74354482093751	7.46372882654782	1.005	"Q1"	242	"Nature Publishing Group"
"Scientific Reports"	"Sci Rep"	30242241	"N"	0	2018	"Yes"	0.5	26.9	8	2	4.02222917014118	8.07589649624504	1.005	"Q1"	242	"Nature Publishing Group"
"Scientific Reports"	"Sci Rep"	30279531	"N"	0	2018	"Yes"	1.01	50.5	15	3.75	3.72443608514383	7.42175391731771	1.005	"Q1"	242	"Nature Publishing Group"
"Scientific Reports"	"Sci Rep"	30315195	"N"	0	2018	"Yes"	0.25	12.6	5	1.25	5.05997398379159	10.3554426068466	1.005	"Q1"	242	"Nature Publishing Group"
"Scientific Reports"	"Sci Rep"	30323354	"Y"	1	2018	"Yes"	0.66	35.3	12	3	4.56366101315647	9.26522438848455	1.005	"Q1"	242	"Nature Publishing Group"
"Scientific Reports"	"Sci Rep"	30643196	"N"	0	2019	"Yes"	1.04	51.9	12	4	3.82983243161411	7.6686714417438	1.005	"Q1"	242	"Nature Publishing Group"
"Scientific Reports"	"Sci Rep"	30692554	"N"	0	2019	"Yes"	1.58	67	18	6	3.80610329234539	7.61908854837973	1.005	"Q1"	242	"Nature Publishing Group"
"Scientific Reports"	"Sci Rep"	30718733	"N"	0	2019	"Yes"	5.8	94.8	74	24.6666666666667	4.25157187362815	8.54991123489414	1.005	"Q1"	242	"Nature Publishing Group"
"Scientific Reports"	"Sci Rep"	30809046	"N"	0	2019	"Yes"	0.36	18.9	4	1.33333333333333	3.74991713842421	7.50168555087265	1.005	"Q1"	242	"Nature Publishing Group"
"Scientific Reports"	"Sci Rep"	30858448	"N"	0	2019	"Yes"	0.22	11.2	3	1	4.51672675874144	9.10396194211317	1.005	"Q1"	242	"Nature Publishing Group"
"Scientific Reports"	"Sci Rep"	30899057	"N"	0	2019	"Yes"	0.78	41.3	10	3.33333333333333	4.25128676527083	8.54931549068622	1.005	"Q1"	242	"Nature Publishing Group"
"Scientific Reports"	"Sci Rep"	30899065	"N"	0	2019	"Yes"	0	0	0	0	1.57478131510817	2.95666070363745	1.005	"Q1"	242	"Nature Publishing Group"
"Scientific Reports"	"Sci Rep"	30926877	"N"	0	2019	"Yes"	1.13	55	10	3.33333333333333	2.93800043273814	5.80515627593166	1.005	"Q1"	242	"Nature Publishing Group"
"Scientific Reports"	"Sci Rep"	30976013	"Y"	1	2019	"Yes"	0.4	21.4	6	2	5.00774162846363	10.1299552430037	1.005	"Q1"	242	"Nature Publishing Group"
"Scientific Reports"	"Sci Rep"	30980028	"Y"	3	2019	"Yes"	3.63	88.9	30	10	2.75470113382832	5.42214577189985	1.005	"Q1"	242	"Nature Publishing Group"
"Scientific Reports"	"Sci Rep"	30988330	"N"	0	2019	"Yes"	0.72	38.2	10	3.33333333333333	4.65454748550671	9.39194332741223	1.005	"Q1"	242	"Nature Publishing Group"
"Scientific Reports"	"Sci Rep"	31065058	"N"	0	2019	"Yes"	2.39	79.8	28	9.33333333333333	3.90951054147602	7.83516172948639	1.005	"Q1"	242	"Nature Publishing Group"
"Scientific Reports"	"Sci Rep"	31089239	"N"	0	2019	"Yes"	0.68	36.6	4	1.33333333333333	1.94957100811767	3.73979730088172	1.005	"Q1"	242	"Nature Publishing Group"
"Scientific Reports"	"Sci Rep"	31235810	"Y"	1	2019	"Yes"	0.91	46.9	10	3.33333333333333	3.64990928173348	7.29271552302163	1.005	"Q1"	242	"Nature Publishing Group"
"Scientific Reports"	"Sci Rep"	31263163	"N"	0	2019	"Yes"	0.3	15.4	3	1	3.3820263647476	6.73296449469526	1.005	"Q1"	242	"Nature Publishing Group"
"Scientific Reports"	"Sci Rep"	31388106	"N"	0	2019	"Yes"	0.66	35.5	7	2.33333333333333	3.5255031160131	7.03276434742728	1.005	"Q1"	242	"Nature Publishing Group"
"Scientific Reports"	"Sci Rep"	31511581	"N"	0	2019	"Yes"	0.25	12.8	3	1	4.00571786812372	8.03619041257492	1.005	"Q1"	242	"Nature Publishing Group"
"Scientific Reports"	"Sci Rep"	31645637	"N"	0	2019	"Yes"	1.5	65.3	14	4.66666666666667	3.10884846052549	6.16214939933617	1.005	"Q1"	242	"Nature Publishing Group"
"Scientific Reports"	"Sci Rep"	31727947	"Y"	1	2019	"Yes"	1.51	65.4	17	5.66666666666667	3.76371114064173	7.53050861660923	1.005	"Q1"	242	"Nature Publishing Group"
"Scientific Reports"	"Sci Rep"	31748686	"N"	0	2019	"Yes"	0.4	21.4	5	1.66666666666667	4.18158213716696	8.40366515322068	1.005	"Q1"	242	"Nature Publishing Group"
"Scientific Reports"	"Sci Rep"	31754133	"N"	0	2019	"Yes"	0.27	14	3	1	3.6786044896047	7.35267519605596	1.005	"Q1"	242	"Nature Publishing Group"
"Scientific Reports"	"Sci Rep"	31757997	"N"	0	2019	"Yes"	0.32	16.6	5	1.66666666666667	5.28371145309057	10.7066041568653	1.005	"Q1"	242	"Nature Publishing Group"
"Scientific Reports"	"Sci Rep"	31784582	"N"	0	2019	"Yes"	0.13	6.4	1	0.333333333333333	2.51814273300517	4.92784845122756	1.005	"Q1"	242	"Nature Publishing Group"
"Scientific Reports"	"Sci Rep"	31792237	"N"	0	2019	"Yes"	1.08	53.2	7	2.33333333333333	2.15451242334627	4.16802978846103	1.005	"Q1"	242	"Nature Publishing Group"
"Scientific Reports"	"Sci Rep"	31792241	"N"	0	2019	"Yes"	0.26	13.4	3	1	3.83322217890661	7.67575444111566	1.005	"Q1"	242	"Nature Publishing Group"
"Scientific Reports"	"Sci Rep"	31819081	"N"	0	2019	"Yes"	1.74	70.3	15	5	2.8811256946112	5.68631445686177	1.005	"Q1"	242	"Nature Publishing Group"
"Scientific Reports"	"Sci Rep"	31932636	"N"	0	2020	"Yes"	1.3	60.2	8	4	3.06843730221019	6.80076057003852	1.005	"Q1"	242	"Nature Publishing Group"
"Scientific Reports"	"Sci Rep"	31937794	"N"	0	2020	"Yes"	0.97	49.2	5	2.5	2.57360351726486	5.70403094452029	1.005	"Q1"	242	"Nature Publishing Group"
"Scientific Reports"	"Sci Rep"	31996736	"N"	0	2020	"Yes"	1.5	65.3	11	5.5	3.66560249814008	8.12429340395175	1.005	"Q1"	242	"Nature Publishing Group"
"Scientific Reports"	"Sci Rep"	32019955	"N"	0	2020	"Yes"	0.86	44.5	4	2	2.33521567642556	5.17567775731689	1.005	"Q1"	242	"Nature Publishing Group"
"Scientific Reports"	"Sci Rep"	32024964	"N"	0	2020	"Yes"	0.97	48.9	8	4	4.14460784353693	9.18594151501665	1.005	"Q1"	242	"Nature Publishing Group"
"Scientific Reports"	"Sci Rep"	32193455	"N"	0	2020	"Yes"	1.62	68	8	4	2.46399963560043	5.46110932568529	1.005	"Q1"	242	"Nature Publishing Group"
"Scientific Reports"	"Sci Rep"	32332799	"N"	0	2020	"Yes"	0.52	28.2	4	2	3.83839614009486	8.50726625665203	1.005	"Q1"	242	"Nature Publishing Group"
"Scientific Reports"	"Sci Rep"	32366958	"Y"	3	2020	"Yes"	0.45	24.3	2	1	2.21961342204107	4.91946158732728	1.005	"Q1"	242	"Nature Publishing Group"
"Scientific Reports"	"Sci Rep"	32427856	"N"	0	2020	"Yes"	0.57	30.8	3	1.5	2.63814897164818	5.84708688404663	1.005	"Q1"	242	"Nature Publishing Group"
"Scientific Reports"	"Sci Rep"	32488134	"N"	0	2020	"Yes"	0.5	27.3	3	1.5	2.97801790494529	6.60035866798795	1.005	"Q1"	242	"Nature Publishing Group"
"Scientific Reports"	"Sci Rep"	32514006	"N"	0	2020	"Yes"	1.14	55.2	6	3	2.628993635089	5.82679536567918	1.005	"Q1"	242	"Nature Publishing Group"
"Scientific Reports"	"Sci Rep"	32546850	"N"	0	2020	"Yes"	3.31	87.3	18	9	2.7179778441116	6.02401637444515	1.005	"Q1"	242	"Nature Publishing Group"
"Scientific Reports"	"Sci Rep"	32572055	"N"	0	2020	"Yes"	0.63	34.1	3	1.5	2.37166306320977	5.25645827407846	1.005	"Q1"	242	"Nature Publishing Group"
"Scientific Reports"	"Sci Rep"	32572135	"N"	0	2020	"Yes"	0.16	8.1	1	0.5	3.04178065731414	6.74167985836551	1.005	"Q1"	242	"Nature Publishing Group"
"Scientific Reports"	"Sci Rep"	32581322	"N"	0	2020	"Yes"	0.38	20.5	2	1	2.61028272042465	5.78532524973874	1.005	"Q1"	242	"Nature Publishing Group"
"Scientific Reports"	"Sci Rep"	32724131	"N"	0	2020	"Yes"	1.25	58.5	8	4	3.20758921816348	7.10917125927723	1.005	"Q1"	242	"Nature Publishing Group"
"Scientific Reports"	"Sci Rep"	32753590	"N"	0	2020	"Yes"	0.11	5.2	1	0.5	4.62955569419216	10.2607603548494	1.005	"Q1"	242	"Nature Publishing Group"
"Scientific Reports"	"Sci Rep"	32792643	"N"	0	2020	"Yes"	1.61	67.7	6	3	1.86211207163716	4.12711002589527	1.005	"Q1"	242	"Nature Publishing Group"
"Scientific Reports"	"Sci Rep"	32884031	"N"	0	2020	"Yes"	0.22	10.9	1	0.5	2.31335625050772	5.12722940813323	1.005	"Q1"	242	"Nature Publishing Group"
"Scientific Reports"	"Sci Rep"	33004991	"N"	0	2020	"Yes"	0.36	19	2	1	2.79102057215818	6.18590532830104	1.005	"Q1"	242	"Nature Publishing Group"
"Scientific Reports"	"Sci Rep"	33093602	"N"	0	2020	"Yes"	0.49	26.7	4	2	4.05036971761041	8.97707593691481	1.005	"Q1"	242	"Nature Publishing Group"
"Scientific Reports"	"Sci Rep"	33436679	"N"	0	2021	"Yes"	NA	NA	1	1	NA	6.89677032343122	1.005	"Q1"	242	"Nature Publishing Group"
"Scientific Reports"	"Sci Rep"	33500527	"N"	0	2021	"Yes"	NA	NA	4	4	NA	6.53069625174355	1.005	"Q1"	242	"Nature Publishing Group"
"Scientific Reports"	"Sci Rep"	33558538	"N"	0	2021	"Yes"	NA	NA	0	0	NA	NA	1.005	"Q1"	242	"Nature Publishing Group"
"Scientific Reports"	"Sci Rep"	33594131	"N"	0	2021	"Yes"	NA	NA	0	0	NA	NA	1.005	"Q1"	242	"Nature Publishing Group"
"Scientific Reports"	"Sci Rep"	33602968	"N"	0	2021	"Yes"	NA	NA	1	1	NA	10.630264908635	1.005	"Q1"	242	"Nature Publishing Group"
"Scientific Reports"	"Sci Rep"	33603002	"N"	0	2021	"Yes"	NA	NA	2	2	NA	9.78528492156612	1.005	"Q1"	242	"Nature Publishing Group"
