PMID	Public_ss	ds_count	journal	year	is_research_article	relative_citation_ratio	nih_percentile	citation_count	citations_per_year	expected_citations_per_year	field_citation_rate
30285260	N	0	Schizophr Bull	2019	Yes	4.17	91.1	51	17	4.07472285092577	8.35686906690054
30287806	N	0	Transl Psychiatry	2018	Yes	0.63	33.9	9	2.25	3.57976744633309	7.25787721762287
30287856	Y	1	Nat Commun	2018	Yes	1.11	54	20	5	4.52238500411503	9.37046215935895
30287865	N	0	Transl Psychiatry	2018	Yes	0.51	27.5	7	1.75	3.44979409126945	6.96658224813336
30289108	N	0	Eur Urol	2018	Yes	1.36	61.7	26	6.5	4.78953276843204	9.96919102819371
30289880	N	0	PLoS Genet	2018	Yes	0.62	33.3	13	3.25	5.26808101331497	11.0417085170604
30294719	N	0	JAMA Netw Open	2018	Yes	2.02	75.1	31	7.75	3.83481097695181	7.82947820025273
30297428	N	0	Proc Natl Acad Sci U S A	2018	Yes	0.88	45.4	13	3.25	3.7027337476537	7.53346804909665
30297969	N	0	Nat Genet	2018	Yes	36.15	99.9	567	141.75	3.9211038454481	8.02287690480629
30298529	N	0	Genet Epidemiol	2019	Yes	2.06	75.7	25	8.33333333333333	4.04852328789278	8.30129138810761
30299488	N	0	J Natl Cancer Inst	2019	Yes	2.09	76.1	18	6	2.87498447554444	5.81183906092278
30304924	N	0	Genomics Inform	2018	Yes	0.25	12.9	3	0.75	2.98572557724376	5.92651658569077
30305239	N	0	Int J Cardiol	2019	Yes	1.04	51.5	10	3.33333333333333	3.21934034667841	6.54232834321485
30305637	N	0	Nat Commun	2018	Yes	0.28	14.4	5	1.25	4.48806538347126	9.29354537250349
30305740	Y	1	Nature	2018	Yes	13.62	98.9	206	51.5	3.78082113653087	7.70847671567567
30305743	N	0	Nature	2018	Yes	109.01	100	1636	409	3.752119410739	7.64415069797193
30306274	N	0	Hum Genet	2018	Yes	1.56	66.7	20	5	3.20003788435524	6.4068311619414
30315195	N	0	Sci Rep	2018	Yes	0.25	12.9	5	1.25	4.96108505863189	10.3536722867959
30317457	N	0	Hum Genet	2018	Yes	1.62	67.9	19	4.75	2.93373672066433	5.80999968587168
30319691	N	0	Front Genet	2018	Yes	1.51	65.4	21	5.25	3.48459359554719	7.04457454533821
30320955	N	0	J Bone Miner Res	2019	Yes	3.05	85.6	30	10	3.2788905228387	6.66865337232049
30323354	Y	1	Sci Rep	2018	Yes	0.67	36	12	3	4.47417398642203	9.2624121138626
30324795	N	0	Eur J Endocrinol	2018	Yes	0.67	36.1	10	2.5	3.71871661457416	7.56928868887064
30325047	N	0	Hepatology	2019	Yes	0.73	39	7	2.33333333333333	3.18327279063055	6.46581748529141
30326835	N	0	BMC Genomics	2018	Yes	0.44	23.9	6	1.5	3.38607215312999	6.82376928452973
30327367	N	0	Cancer Prev Res (Phila)	2019	Yes	1.31	60.5	12	4	3.04634115210838	6.17534154823901
30336701	N	0	Am J Psychiatry	2019	Yes	11.28	98.4	113	37.6666666666667	3.33854737989936	6.79520470584222
30338293	N	0	Neurol Genet	2018	Yes	0.53	28.7	9	2.25	4.2440277727501	8.74661074629103
30339177	N	0	Am J Clin Nutr	2018	Yes	0.81	42.4	8	2	2.47423980771723	4.78017984955285
30343302	N	0	Gynecol Obstet Invest	2019	Yes	0.82	42.8	7	2.33333333333333	2.85472846209518	5.76886955766465
30348214	N	0	Genome Med	2018	Yes	0.78	41.1	14	3.5	4.50028156456428	9.32092415407782
30353303	N	0	J Mol Med (Berl)	2018	Yes	0.61	33.1	8	2	3.25836061155505	6.53754346856681
30357299	N	0	JAMA	2018	Yes	1.24	58.4	20	5	4.02644315631546	8.25896230346457
30361487	N	0	Mol Psychiatry	2021	Yes	4.69		15	15	3.19781267619914	10.1291174709952
30363675	N	0	J Obes	2018	Yes	0.26	13.2	3	0.75	2.92537664421239	5.79126316703822
30367059	N	0	Nat Commun	2018	Yes	5.02	93.4	70	17.5	3.4855752198764	7.04677455186176
30367910	N	0	J Allergy Clin Immunol	2019	Yes	1.49	65	17	5.66666666666667	3.80096424822188	7.77613924065445
30368896	N	0	Environ Mol Mutagen	2019	Yes	0.5	27	6	2	4.01547226813364	8.23117957144722
30369316	N	0	J Am Heart Assoc	2018	Yes	0.77	40.6	11	2.75	3.58342939647637	7.26608434326596
30369944	N	0	Front Genet	2018	Yes	0.27	13.8	4	1	3.72761945646039	7.58924164810868
30371334	N	0	J Am Heart Assoc	2018	Yes	0.38	20.5	5	1.25	3.26592525124001	6.55449726255904
30373671	N	0	Respir Res	2018	Yes	1.42	63.3	19	4.75	3.35070895378405	6.74451363963634
30374069	N	0	Nat Genet	2018	Yes	4.29	91.5	62	15.5	3.61333648622961	7.33311181049509
30377885	N	0	Dig Dis Sci	2019	Yes	0.09	4.1	1	0.333333333333333	3.88051312330731	7.9448879263584
30378284	N	0	Brain Behav	2018	Yes	0.23	11.7	3	0.75	3.25278220430261	6.52504119862383
30382898	N	0	Hum Genomics	2018	Yes	0.39	21.1	6	1.5	3.80113823360523	7.75401118825655
30383316	N	0	Ann Neurol	2018	No	2.5	81	40	10	4.00558788626316	8.21222168304583
30388399	N	0	Am J Hum Genet	2018	Yes	8.36	97.3	124	31	3.7061694611782	7.54116813551669
30389748	N	0	Diabetes	2019	Yes	0.61	32.9	8	2.66666666666667	4.37062981393574	8.98458267120926
30392061	N	0	Hum Genet	2019	Yes	1.32	60.8	8	2.66666666666667	2.0134612378475	3.9842718714604
30395268	Y	1	Hum Mol Genet	2018	Yes	0.92	47.1	13	3.25	3.53943490888893	7.16748434241798
30397551	N	0	PeerJ	2018	Yes	0.43	23.3	6	1.5	3.46100642242423	6.99171121137387
30402224	N	0	Biomed Rep	2018	Yes	0.55	29.9	8	2	3.61651190357264	7.34022852374453
30410027	N	0	Nat Commun	2018	Yes	1.19	56.8	21	5.25	4.40958396772178	9.1176536168814
30412241	N	0	Hum Mol Genet	2019	Yes	1.29	59.8	16	5.33333333333333	4.13922539979197	8.49369966738403
30413934	N	0	Acta Neuropathol	2019	Yes	4.35	91.7	48	16	3.67635657472662	7.51180638731906
30420678	N	0	Eur J Hum Genet	2019	Yes	0.97	49.1	12	4	4.12771202523539	8.46927610611613
30423114	N	0	Hum Mol Genet	2019	Yes	1.27	59.2	18	6	4.72477865667122	9.73584598814502
30429480	N	0	Nat Commun	2018	Yes	3.17	86.4	49	12.25	3.86758128135435	7.90292267521012
30431558	N	0	Pain	2019	Yes	1.91	73.4	18	6	3.13430847346541	6.36194845937325
30449631	N	0	Environ Int	2019	Yes	0.88	45.5	10	3.33333333333333	3.79064863780152	7.75425652139789
30450575	N	0	Br J Haematol	2019	Yes	1.68	69.3	17	5.66666666666667	3.3647750121459	6.85084192844249
30452639	N	0	Hum Mol Genet	2019	Yes	2.94	84.9	30	10	3.39700853592118	6.91921957384407
30453346	N	0	Thromb Haemost	2018	Yes	1.21	57.3	17	4.25	3.52347534475161	7.13171592860599
30453627	N	0	Nutrients	2018	Yes	0.58	31.3	8	2	3.45174481660089	6.97095419402664
30454882	N	0	Nutr Metab Cardiovasc Dis	2019	Yes	1.21	57.5	9	3	2.47168936159571	4.95632073515655
30456811	N	0	Genet Epidemiol	2019	Yes	0.27	14.2	3	1	3.64453463438328	7.44430184242486
30456828	N	0	Am J Med Genet B Neuropsychiatr Genet	2019	Yes	2.31	79	23	7.66666666666667	3.31779018728559	6.75117204078296
30459114	N	0	Int J Cardiol	2019	No	0.99	49.8	8	2.66666666666667	2.69562970513431	5.43137005053212
30467376	N	0	Transl Psychiatry	2018	Yes	0.51	27.4	6	1.5	2.96726462071095	5.88514207652818
30468137	N	0	Br J Psychiatry	2019	Yes	1.7	69.7	18	6	3.52205166476004	7.18447616767029
30470734	N	0	Transl Psychiatry	2018	Yes	2.55	81.6	32	8	3.13649289658664	6.26441477772015
30475886	N	0	PLoS One	2018	Yes	0.2	10.1	3	0.75	3.7165496974086	7.56443221602417
30476138	N	0	Hum Mol Genet	2019	Yes	1.03	51.5	13	4.33333333333333	4.1878951793579	8.59694388455782
30478444	N	0	Nat Genet	2019	Yes	69.67	100	668	222.666666666667	3.19620147223052	6.49324336687097
30480742	N	0	Invest Ophthalmol Vis Sci	2018	Yes	1.68	69.2	14	3.5	2.08065121566039	3.89807307575698
30482948	N	0	Nat Neurosci	2018	Yes	16.51	99.3	214	53.5	3.24036450581886	6.49721077831052
30487263	N	0	Diabetes	2019	Yes	1.78	71.1	22	7.33333333333333	4.12005462689088	8.45303230750605
30487518	N	0	Nat Commun	2018	Yes	1.98	74.4	29	7.25	3.67035692846073	7.46090544921326
30488612	N	0	Am J Med Genet B Neuropsychiatr Genet	2019	Yes	0.13	6.1	1	0.333333333333333	2.63741820207009	5.30788477654943
30498034	N	0	Proc Natl Acad Sci U S A	2018	Yes	1.97	74.3	28	7	3.55845695376033	7.21011635709305
30498476	N	0	Front Endocrinol (Lausanne)	2018	Yes	0.65	35.1	9	2.25	3.4467267790495	6.95970781899297
30500874	N	0	J Crohns Colitis	2019	Yes	0.66	35.7	10	3.33333333333333	5.01857072768607	10.3590732280118
30504769	N	0	Nat Commun	2018	Yes	1.6	67.4	26	6.5	4.07012657510546	8.35686514006828
30510082	N	0	Blood	2019	Yes	1.9	73.2	28	9.33333333333333	4.9184677604252	10.1467227184389
30510157	N	0	Nat Commun	2018	Yes	3.99	90.4	62	15.5	3.88570597288329	7.94354355064528
30510241	N	0	Nat Genet	2019	Yes	12.11	98.6	167	55.6666666666667	4.59700349269426	9.46479387127267
30511388	N	0	Clin Genet	2019	Yes	0.54	29.2	3	1	1.85202892378772	3.64182214104647
30514930	N	0	Mol Psychiatry	2020	Yes	4.39	91.8	29	14.5	3.30226350767354	7.63606760505308
30525989	Y	4	Circ Genom Precis Med	2018	Yes	0.63	34	12	3	4.74920939468456	9.87881869057316
30527956	N	0	Lancet Respir Med	2019	Yes	4.92	93.2	54	18	3.65573856522588	7.46806897429662
30529582	N	0	Gastroenterology	2019	Yes	3.87	90	55	18.3333333333333	4.73387175905687	9.75513537564298
30531825	N	0	Nat Commun	2018	Yes	2.63	82.3	44	11	4.18575785487722	8.61601679539528
30531935	N	0	Mol Psychiatry	2019	Yes	0.11	5.3	2	0.666666666666667	6.00943191095036	12.4610076954866
30531941	Y	5	Nat Commun	2018	Yes	7.51	96.7	109	27.25	3.62785681906268	7.36565463365693
30531953	Y	10	Nat Commun	2018	Yes	7.71	96.8	119	29.75	3.8584151310186	7.88237959173674
30535121	N	0	Hum Mol Genet	2019	Yes	3.27	87	32	10.6666666666667	3.26670541849262	6.64280485665815
30535219	Y	1	JAMA	2018	Yes	4.63	92.4	75	18.75	4.05198017050338	8.31619560151308
30541042	N	0	J Natl Cancer Inst	2019	Yes	1	50.2	14	4.66666666666667	4.67663390593019	9.6337155255537
30542056	N	0	Nat Commun	2018	Yes	1.26	59	15	3.75	2.9671109101506	5.88479758197415
30547231	N	0	Diabetologia	2019	Yes	1.32	60.7	17	5.66666666666667	4.28406686497245	8.80095488448661
30552067	Y	1	Lancet Respir Med	2019	Yes	8.33	97.3	96	32	3.84015312035075	7.85927141139685
30552108	N	0	Diabetes	2019	Yes	1.52	65.7	15	5	3.28785506928381	6.687670051424
30552173	Y	1	Ann Rheum Dis	2019	Yes	1.74	70.3	19	6.33333333333333	3.64909737768929	7.45398088484081
30552317	N	0	Transl Psychiatry	2018	Yes	1.44	63.8	17	4.25	2.95570183320185	5.85922767404909
30556296	N	0	Am J Med Genet B Neuropsychiatr Genet	2019	Yes	0.21	10.4	2	0.666666666666667	3.20458253065438	6.51102228068108
30557369	N	0	PLoS One	2018	Yes	0.16	7.8	3	0.75	4.70507165424455	9.77989763288013
30557370	N	0	PLoS One	2018	Yes	0.25	13	4	1	3.93913309779791	8.06328388291796
30563176	N	0	Biomolecules	2018	Yes	0.67	35.7	9	2.25	3.38086337299324	6.81209541914196
30563984	N	0	Transl Psychiatry	2018	Yes	0.53	28.5	8	2	3.79173102069537	7.73292783777895
30566020	N	0	Circulation	2018	Yes	4.03	90.6	45	11.25	2.79085527833166	5.48977524168056
30566433	N	0	PLoS One	2018	Yes	0.73	38.8	11	2.75	3.77512856026981	7.69571857130471
30566500	Y	1	PLoS Genet	2018	Yes	11.72	98.5	140	35	2.9868561830652	5.92905048802867
30571770	Y	3	PLoS One	2018	Yes	0.38	20.1	6	1.5	3.9845755098204	8.16512895737295
30572963	N	0	Genome Med	2018	Yes	2.2	77.6	40	10	4.54593067088489	9.42323246970431
30573655	N	0	Ann Rheum Dis	2019	Yes	2.67	82.7	39	13	4.86133690000307	10.0255298342025
30573740	Y	1	Nat Commun	2018	Yes	1.72	69.9	29	7.25	4.22230378247693	8.69792315889502
30575882	N	0	JAMA	2018	Yes	4.73	92.7	75	18.75	3.96518324128381	8.12166720116198
30576415	N	0	Bioinformatics	2019	Yes	1.71	69.9	27	9	5.25010444530917	10.8502305260011
30578281	N	0	Blood Adv	2018	Yes	0.86	44.5	10	2.5	2.9213262271061	5.78218541316462
30578418	N	0	Nat Genet	2019	Yes	10.85	98.3	130	43.3333333333333	3.99209967582003	8.18159880452651
30578877	N	0	J Allergy Clin Immunol	2019	Yes	1.15	55.4	15	5	4.35562265159098	8.95274766513149
30582445	N	0	Circ Res	2019	Yes	2.06	75.7	26	8.66666666666667	4.20655660911963	8.63653076422477
30583557	N	0	Genes (Basel)	2018	Yes	0.54	29.3	5	1.25	2.30679038856025	4.40489390405669
30583798	Y	1	Am J Hum Genet	2019	Yes	0.98	49.6	12	4	4.06875668934362	8.34421292406251
30584014	N	0	Neuroimage Clin	2019	Yes	0.36	19.1	4	1.33333333333333	3.70950240229395	7.58211932175779
30586722	Y	2	Circulation	2018	Yes	3	85.3	51	12.75	4.24455486012155	8.74779204917969
30586737	N	0	Circulation	2019	Yes	4.18	91.1	49	16.3333333333333	3.91126896260593	8.0101309288998
30589442	N	0	Alcohol Clin Exp Res	2019	Yes	0.92	47.3	10	3.33333333333333	3.61026020780973	7.37159478740576
30591961	N	0	Sci China Life Sci	2019	Yes	1.09	53.6	11	3.66666666666667	3.34960020833379	6.81865130102811
30593698	Y	2	Am J Med Genet B Neuropsychiatr Genet	2019	Yes	3.28	87.1	37	12.3333333333333	3.76084636639707	7.691036342293
30593799	N	0	Gastroenterology	2019	Yes	1.57	66.8	20	6.66666666666667	4.25455835059467	8.7383578582813
30595370	N	0	Am J Hum Genet	2019	Yes	24.36	99.7	297	99	4.06433472112322	8.33483251076796
30595539	Y	2	Burns	2019	Yes	0.45	24.2	4	1.33333333333333	2.97626165217998	6.02668044530061
30596066	N	0	Ann Transl Med	2018	Yes	0.51	27.6	8	2	3.91537508761415	8.01003767065992
30598549	Y	2	Nat Genet	2019	Yes	22.06	99.6	251	83.6666666666667	3.79202634498418	7.75717908034181
30604766	Y	1	Nat Commun	2019	Yes	4.5	92.1	56	18.6666666666667	4.14760191867863	8.51146895137932
30610197	N	0	Mol Psychiatry	2020	Yes	10.81	98.3	67	33.5	3.10015425791115	7.1687154718251
30610198	N	0	Mol Psychiatry	2020	Yes	3.16	86.4	18	9	2.84522493064687	6.57922357544029
30610202	N	0	Mol Psychiatry	2020	Yes	7.78	96.9	39	19.5	2.50565582708464	5.79401287818276
30610941	N	0	Prog Neuropsychopharmacol Biol Psychiatry	2019	Yes	1.23	58	13	4.33333333333333	3.52261822094369	7.1856780151039
30617256	Y	1	Nat Genet	2019	Yes	57.81	100	657	219	3.78797831287018	7.74859190549877
30617275	Y	4	Mol Psychiatry	2020	Yes	5.95	95	38	19	3.19100144687335	7.37878813108817
30621171	N	0	Nutrients	2019	Yes	0.93	47.4	9	3	3.23508849994342	6.57573522876642
30626913	N	0	Mol Psychiatry	2020	Yes	4.24	91.3	30	15	3.5407828875768	8.18761356915447
30631343	N	0	Front Genet	2018	Yes	0.78	41.2	7	1.75	2.24352607749317	4.26310656962159
30636644	N	0	Alzheimers Res Ther	2019	Yes	2.17	77.2	25	8.33333333333333	3.84566859416579	7.87097150088677
30642363	N	0	Breast Cancer Res	2019	Yes	1.36	61.7	19	6.33333333333333	4.65782156217484	9.59380850888858
30642433	Y	1	Elife	2019	Yes	6.01	95.1	77	25.6666666666667	4.27110657139392	8.77346194375846
30642921	N	0	Blood	2019	Yes	1.44	63.7	16	5.33333333333333	3.71085032509514	7.58497869847289
30643196	N	0	Sci Rep	2019	Yes	1.07	52.7	12	4	3.74875475368359	7.66538615237831
30643251	Y	5	Nat Genet	2019	Yes	44.59	99.9	457	152.333333333333	3.41636479110963	6.96028040116178
30643255	N	0	Nat Genet	2019	Yes	5.63	94.5	43	14.3333333333333	2.54555663295824	5.11301691653659
30643256	Y	5	Nat Genet	2019	Yes	6.19	95.4	80	26.6666666666667	4.3106988818182	8.85744993656046
30643258	Y	6	Nat Genet	2019	Yes	15.87	99.2	180	60	3.78072310845564	7.73320128924993
30647433	N	0	Mol Psychiatry	2019	Yes	1.47	64.6	19	6.33333333333333	4.3045282719607	8.84436009333731
30648747	N	0	Clin Pharmacol Ther	2019	Yes	0.27	14.1	3	1	3.66423636929173	7.48609554306888
30649180	N	0	JAMA Psychiatry	2019	Yes	2.13	76.7	24	8	3.75041301220247	7.66890385071557
30649302	Y	1	Hum Mol Genet	2019	Yes	1.08	53.1	10	3.33333333333333	3.08615972908555	6.25980952499272
30651383	N	0	Neurology	2019	Yes	1.77	71	19	6.33333333333333	3.57335879282008	7.29331504714003
30653739	N	0	Genet Epidemiol	2019	Yes	1.63	68.3	21	7	4.28142562855552	8.79535197465901
30654714	N	0	Thyroid	2019	Yes	0.22	10.8	3	1	4.64041941268719	9.55689296669756
30655502	N	0	Transl Psychiatry	2019	Yes	4.93	93.2	45	15	3.0448002373386	6.17207277364097
30657218	N	0	Clin Exp Allergy	2019	Yes	1.69	69.4	14	4.66666666666667	2.76294641727523	5.57417039418866
30659077	N	0	Diabetes Care	2019	Yes	2.44	80.5	31	10.3333333333333	4.22668392512377	8.67922725891184
30659137	Y	1	Neurology	2019	Yes	2.5	81.1	28	9.33333333333333	3.72982922273004	7.62523902935199
30659259	N	0	Eur J Hum Genet	2019	Yes	0.95	48.3	9	3	3.15987523512883	6.41618376343977
30659475	N	0	Behav Genet	2019	Yes	0.32	16.6	3	1	3.1710009569634	6.43978498891374
30659681	N	0	Genet Epidemiol	2019	Yes	0.82	43	9	3	3.65392828159539	7.46422878192346
30661054	Y	1	Gut	2019	Yes	4.28	91.4	38	12.6666666666667	2.96101555545223	5.99433858273928
30661239	N	0	Clin Pharmacol Ther	2019	Yes	3.53	88.5	28	9.33333333333333	2.64221397832726	5.31805815661871
30662464	N	0	J Oncol	2018	Yes	0.19	9.4	4	1	5.26499320578689	11.0347881540426
30664634	Y	3	Nat Commun	2019	Yes	5.55	94.4	66	22	3.96241232647076	8.11862241197106
30664655	N	0	Nat Commun	2019	Yes	5.69	94.6	63	21	3.69239725970221	7.54583382648165
30664745	Y	4	Nat Genet	2019	Yes	12.5	98.7	135	45	3.60028692100512	7.35043824636581
30664875	N	0	Gastroenterology	2019	Yes	6	95.1	50	16.6666666666667	2.77780393553395	5.60568795714967
30670697	N	0	Nat Commun	2019	Yes	2.85	84.2	32	10.6666666666667	3.73748789161831	7.64148552319304
30674050	N	0	Am J Perinatol	2019	Yes	0.62	33.5	3	1	1.60748825985189	3.12307293691221
30674623	N	0	Diabetes	2019	Yes	0.54	29.1	7	2.33333333333333	4.34641287729712	8.93321077908441
30674883	Y	2	Nat Commun	2019	Yes	2.07	75.9	21	7	3.37663068017476	6.87599160398303
30675382	N	0	NPJ Genom Med	2019	Yes	2.23	78	27	9	4.03622346613451	8.27519952000928
30677029	Y	3	PLoS Genet	2019	Yes	3.56	88.6	41	13.6666666666667	3.83834161409341	7.85542862543987
30678657	N	0	BMC Cardiovasc Disord	2019	Yes	1.13	54.7	10	3.33333333333333	2.9600769987176	5.99234760278818
30679032	N	0	Biol Psychiatry	2019	Yes	2.48	80.9	28	9.33333333333333	3.75706557920306	7.68301607966541
30679421	N	0	Nat Commun	2019	Yes	4.79	92.9	56	18.6666666666667	3.90055439468388	7.98740189278471
30679814	N	0	Eur J Hum Genet	2019	Yes	1.38	62.2	18	6	4.35133402598276	8.94365011429766
30680360	N	0	JBMR Plus	2018	Yes	0.53	28.5	5	1.25	2.37594060812889	4.55987267712581
30685440	N	0	Atherosclerosis	2019	Yes	1.75	70.6	20	6.66666666666667	3.8060475871304	7.7869226333659
30690781	N	0	J Bone Miner Res	2019	Yes	1.17	56	15	5	4.29180553375144	8.81737108376222
30692554	N	0	Sci Rep	2019	Yes	1.52	65.8	17	5.66666666666667	3.71756359982441	7.5992197079921
30692689	N	0	Nat Neurosci	2019	Yes	6	95.1	77	25.6666666666667	4.27549329765318	8.78276759754677
30693016	N	0	Front Genet	2019	Yes	0.89	46.1	8	2.66666666666667	2.98417354677993	6.04346411211848
30694715	N	0	Am J Respir Cell Mol Biol	2019	Yes	0.4	21.7	4	1.33333333333333	3.30381775549428	6.72153203018143
30696823	Y	2	Nat Commun	2019	Yes	16.43	99.2	171	57	3.46904093079513	7.07202339350882
30697902	N	0	Clin Exp Allergy	2019	Yes	2.94	84.9	31	10.3333333333333	3.51306318489309	7.1654087181005
30698716	N	0	Am J Epidemiol	2019	Yes	3.44	88	39	13	3.77566291228952	7.72246698972
30699873	N	0	J Affect Disord	2019	Yes	1.35	61.5	13	4.33333333333333	3.20339154979278	6.5084958281715
30700811	N	0	Pharmacogenomics J	2020	Yes	3.54	88.5	22	11	3.10635787646452	7.18306055681282
30704525	N	0	Hum Genomics	2019	Yes	1.13	54.7	14	4.66666666666667	4.14649922117143	8.50912977618834
30705256	N	0	Transl Psychiatry	2019	Yes	0.46	24.9	5	1.66666666666667	3.6152743975255	7.38223149249426
30706531	N	0	Ann Neurol	2019	Yes	1.74	70.3	21	7	4.027184633148	8.25602525531813
30711515	N	0	EBioMedicine	2019	Yes	1.64	68.5	17	5.66666666666667	3.44635727583546	7.02390408374742
30713548	N	0	Front Genet	2019	Yes	1.03	51.5	13	4.33333333333333	4.19639128029498	8.61496684044754
30714141	N	0	Int J Cancer	2019	Yes	0.52	28	6	2	3.86353648554993	7.90887503106412
30715261	N	0	Clin Infect Dis	2019	Yes	0.76	40.3	7	2.33333333333333	3.06812499897565	6.2215520763512
30718321	Y	10	J Neurosci	2019	Yes	3.37	87.6	35	11.6666666666667	3.46464655567651	7.06270151403584
30718454	N	0	Transl Psychiatry	2019	Yes	4.13	90.9	44	14.6666666666667	3.55045058031474	7.24471937877951
30718733	N	0	Sci Rep	2019	Yes	5.65	94.6	70	23.3333333333333	4.12793670156209	8.46975271668793
30718901	Y	1	Nat Neurosci	2019	Yes	51.8	100	522	174	3.35915570511685	6.83892157539288
30718926	Y	1	Nat Genet	2019	Yes	4.86	93	65	21.6666666666667	4.45927092698838	9.17261891070233
30729179	N	0	Commun Biol	2019	Yes	2.61	82.2	34	11.3333333333333	4.33867169178846	8.91678924101771
30737484	N	0	Leukemia	2019	Yes	0.78	41.3	10	3.33333333333333	4.25231607336936	8.73360126889711
30738427	N	0	BMC Cancer	2019	Yes	0.62	33.4	8	2.66666666666667	4.30517031391742	8.84572207031369
30741946	N	0	Transl Psychiatry	2019	Yes	3.81	89.7	34	11.3333333333333	2.97779176568703	6.02992630695506
30745170	N	0	EBioMedicine	2019	Yes	4.43	91.9	43	14.3333333333333	3.23552503286494	6.57666125514571
30753327	N	0	Carcinogenesis	2019	Yes	0.82	42.8	9	3	3.67561744974815	7.51023846610644
30760885	N	0	Eur J Hum Genet	2019	Yes	0.25	13	2	0.666666666666667	2.63221209828917	5.29684096015699
30767168	N	0	Genes Genomics	2019	Yes	0.31	16	3	1	3.26803291644618	6.64562090571853
30778226	Y	12	Nat Genet	2019	Yes	2.83	84	41	13.6666666666667	4.83061757083516	9.96036428136182
30779856	N	0	J Bone Miner Res	2019	Yes	0.25	13	3	1	3.93835341559747	8.06758574319385
30787307	Y	1	Nat Commun	2019	Yes	2.8	83.8	33	11	3.92194900952849	8.03278673489962
30787463	N	0	Br J Cancer	2019	Yes	2.3	78.9	27	9	3.90929355250928	8.00594045031444
30794219	N	0	Clin Orthop Relat Res	2019	Yes	0.35	18.6	2	0.666666666666667	1.90136176884875	3.74647293286655
30796134	N	0	Neurology	2019	Yes	3.37	87.6	40	13.3333333333333	3.96073168559549	8.11505723347499
30801121	N	0	Inflamm Bowel Dis	2019	Yes	0.5	27	5	1.66666666666667	3.33468942921717	6.78702075469985
30801552	N	0	Transplantation	2019	Yes	1.94	73.8	14	4.66666666666667	2.40975502360105	4.8249381338901
30804558	N	0	Nat Genet	2019	Yes	55.27	100	607	202.333333333333	3.66084271321719	7.47889650974886
30804560	Y	4	Nat Genet	2019	Yes	11.7	98.5	143	47.6666666666667	4.07456850083145	8.35654164083036
30804561	N	0	Nat Genet	2019	Yes	9.23	97.7	110	36.6666666666667	3.97145035429215	8.13779496864868
30804565	N	0	Nat Genet	2019	Yes	18.54	99.4	209	69.6666666666667	3.75714992890918	7.68319501245397
30804566	Y	1	Nat Genet	2019	Yes	8.06	97.1	87	29	3.59978844655499	7.34938082213165
30805717	N	0	Hum Genet	2019	Yes	1.61	67.6	19	6.33333333333333	3.94244813881783	8.07627196485336
30806694	N	0	JAMA	2019	Yes	7.66	96.8	73	24.3333333333333	3.17821191376074	6.45508174177057
30807572	Y	1	PLoS Genet	2019	Yes	2.66	82.6	32	10.6666666666667	4.01340351015988	8.22679107206572
30808802	N	0	J Med Genet	2019	Yes	0.83	43.2	6	2	2.41879975819689	4.84412491778804
30808845	Y	1	Am J Nephrol	2019	Yes	0.23	11.5	3	1	4.4188443111381	9.0868610884218
30809046	N	0	Sci Rep	2019	Yes	0.36	19.3	4	1.33333333333333	3.6713070822591	7.50109479376792
30810208	N	0	Sleep	2019	Yes	0.95	48.3	9	3	3.15823841173615	6.41271153588222
30818988	N	0	Am J Psychiatry	2019	Yes	2.37	79.6	26	8.66666666666667	3.65910464995314	7.47520951994336
30818990	N	0	Am J Psychiatry	2019	Yes	6	95.1	68	22.6666666666667	3.77605876763106	7.72330672590156
30820047	Y	1	Nat Genet	2019	Yes	73.8	100	788	262.666666666667	3.55904718873234	7.2629555432812
30823506	N	0	J Clin Med	2019	Yes	2.05	75.6	19	6.33333333333333	3.08479435805321	6.25691313498143
30824882	N	0	J Hum Genet	2019	Yes	0.21	10.4	1	0.333333333333333	1.59939476240678	3.10590403219617
30833571	Y	1	Nat Commun	2019	Yes	2.46	80.6	27	9	3.65948789723185	7.47602251037863
30837455	N	0	Nat Commun	2019	Yes	1.95	74	23	7.66666666666667	3.93510201537346	8.06068848017272
30837465	Y	1	Nat Commun	2019	Yes	2.79	83.7	36	12	4.29542452197876	8.82504811887154
30842574	N	0	Mol Psychiatry	2021	Yes			4	4		9.04290704526689
30843173	N	0	J Endocrinol Invest	2019	Yes	0.74	39.4	6	2	2.69458272825408	5.4291490766678
30845926	Y	8	BMC Pulm Med	2019	Yes	0.1	4.8	2	0.666666666666667	6.60703967355629	13.7287254903382
30846698	Y	3	Nat Commun	2019	Yes	13.12	98.8	138	46	3.50686714421532	7.15226492794862
30850646	N	0	Nat Commun	2019	Yes	6.91	96.2	52	17.3333333333333	2.50669472058575	5.03057833233589
30852652	N	0	Hum Genet	2019	Yes	0.22	11.1	3	1	4.53455035265842	9.33231072442976
30854688	N	0	Hepatology	2019	Yes	1.31	60.3	13	4.33333333333333	3.31805119181439	6.75172571512656
30858448	N	0	Sci Rep	2019	Yes	0.23	11.7	3	1	4.33428465142587	8.90748292091548
30866520	N	0	Int J Mol Sci	2019	Yes	1.17	56.1	9	3	2.56897255072656	5.16268959064683
